,createdAt,closedAt,author,number,duration
582,2019-02-26 19:42:15+00:00,2019-02-27 00:11:05+00:00,Nathan Goldbaum,2159,16130.0
583,2019-02-26 21:39:11+00:00,2019-02-27 16:07:22+00:00,Madicken Munk,2160,66491.0
585,2019-02-27 17:22:24+00:00,2019-02-28 19:22:50+00:00,Jared Coughlin,2162,93626.0
586,2019-02-27 22:29:12+00:00,2019-07-13 20:46:10+00:00,Matthew Turk,2163,11744218.0
587,2019-02-28 16:49:03+00:00,2019-03-01 17:58:17+00:00,Nathan Goldbaum,2164,90554.0
590,2019-03-04 17:40:39+00:00,2019-03-04 19:35:54+00:00,Britton Smith,2167,6915.0
591,2019-03-04 18:07:08+00:00,2019-03-04 23:10:32+00:00,Nathan Goldbaum,2168,18204.0
592,2019-03-04 22:26:15+00:00,2019-03-05 20:51:19+00:00,Paco Holguin,2169,80704.0
593,2019-03-04 23:01:59+00:00,2019-03-07 19:22:32+00:00,Britton Smith,2170,246033.0
594,2019-03-05 01:10:52+00:00,2019-03-05 02:28:01+00:00,Nathan Goldbaum,2171,4629.0
596,2019-03-05 17:25:59+00:00,2019-03-05 22:56:55+00:00,Britton Smith,2173,19856.0
597,2019-03-05 17:28:45+00:00,2019-03-05 17:35:15+00:00,Britton Smith,2174,390.0
598,2019-03-05 17:49:05+00:00,2019-03-06 04:27:16+00:00,Bili Dong,2175,38291.0
599,2019-03-05 19:04:39+00:00,2020-10-07 15:51:28+00:00,Kelton Halbert,2176,50273209.0
600,2019-03-05 19:21:13+00:00,2019-03-05 19:24:03+00:00,Matthew Turk,2177,170.0
601,2019-03-05 20:49:44+00:00,2019-03-05 21:13:54+00:00,Matthew Turk,2179,1450.0
602,2019-03-05 21:02:19+00:00,2019-03-05 21:12:57+00:00,Matthew Turk,2181,638.0
603,2019-03-05 21:10:54+00:00,2019-03-06 17:16:29+00:00,Nathan Goldbaum,2182,72335.0
605,2019-03-05 21:29:42+00:00,2019-03-05 21:31:23+00:00,Sam Walkow,2184,101.0
606,2019-03-05 21:45:01+00:00,2019-03-05 21:58:16+00:00,Matthew Turk,2185,795.0
607,2019-03-05 22:47:53+00:00,2019-04-20 22:17:36+00:00,Bili Dong,2186,3972583.0
609,2019-03-06 03:51:39+00:00,2019-03-06 03:53:15+00:00,Matthew Turk,2188,96.0
611,2019-03-06 04:57:21+00:00,2019-05-08 15:49:38+00:00,Alex Gurvich ,2190,5482337.0
612,2019-03-06 15:17:02+00:00,2019-03-06 19:50:28+00:00,Nathan Goldbaum,2191,16406.0
613,2019-03-06 16:17:35+00:00,2019-03-06 17:19:01+00:00,Nathan Goldbaum,2193,3686.0
614,2019-03-06 16:22:35+00:00,2019-03-26 19:54:26+00:00,Bili Dong,2194,1740711.0
615,2019-03-06 18:19:47+00:00,2019-03-07 17:07:55+00:00,Ash Kelly,2197,82088.0
616,2019-03-07 06:09:02+00:00,2019-03-07 15:31:48+00:00,Alex Gurvich ,2199,33766.0
617,2019-03-07 15:48:00+00:00,2019-03-08 17:01:37+00:00,Nathan Goldbaum,2200,90817.0
618,2019-03-08 16:58:55+00:00,2019-03-11 20:47:12+00:00,Corentin Cadiou,2202,272897.0
619,2019-03-12 21:08:20+00:00,2019-03-27 20:35:30+00:00,Shea Garrison-Kimmel,2203,1294030.0
620,2019-03-13 13:43:50+00:00,2019-03-13 15:54:31+00:00,Corentin Cadiou,2204,7841.0
621,2019-03-14 10:54:49+00:00,2019-03-14 13:25:16+00:00,Bernhard M. Wiedemann,2206,9027.0
622,2019-03-19 16:39:27+00:00,2019-07-18 21:13:26+00:00,John ZuHone,2208,10470839.0
623,2019-03-19 17:56:03+00:00,2021-04-29 15:21:25+00:00,Cameron Hummels,2211,66691522.0
624,2019-03-19 18:59:34+00:00,2021-05-19 00:51:03+00:00,Cameron Hummels,2213,68363489.0
625,2019-03-20 16:20:25+00:00,2019-03-22 14:35:42+00:00,John ZuHone,2215,166517.0
626,2019-03-26 19:54:21+00:00,2019-07-04 13:00:38+00:00,Nathan Goldbaum,2219,8615177.0
627,2019-04-04 15:17:04+00:00,2019-04-18 15:08:23+00:00,Matthew Turk,2226,1209079.0
628,2019-04-04 21:18:12+00:00,2019-04-10 14:40:01+00:00,Britton Smith,2229,494509.0
629,2019-04-05 23:13:25+00:00,2019-04-08 20:52:57+00:00,Britton Smith,2230,250772.0
630,2019-04-08 16:25:53+00:00,2019-04-08 18:19:31+00:00,Nathan Goldbaum,2231,6818.0
631,2019-04-10 20:20:32+00:00,2019-04-11 01:29:35+00:00,Britton Smith,2234,18543.0
632,2019-04-10 23:28:31+00:00,2019-04-11 12:12:27+00:00,Don E. Willcox,2235,45836.0
633,2019-04-12 00:56:15+00:00,2019-04-12 17:39:35+00:00,John ZuHone,2236,60200.0
634,2019-04-15 21:38:14+00:00,2019-04-17 18:25:28+00:00,Bili Dong,2239,161234.0
635,2019-04-16 12:48:49+00:00,2019-04-17 19:04:43+00:00,Corentin Cadiou,2241,108954.0
636,2019-04-17 14:19:09+00:00,2019-04-17 15:03:05+00:00,John ZuHone,2244,2636.0
637,2019-04-17 15:01:29+00:00,2019-08-19 16:18:12+00:00,John ZuHone,2245,10718203.0
638,2019-04-17 15:36:57+00:00,2019-05-29 19:26:27+00:00,John ZuHone,2246,3642570.0
639,2019-04-17 22:23:17+00:00,2019-05-10 18:32:54+00:00,John ZuHone,2247,1973377.0
640,2019-04-18 11:54:14+00:00,2019-04-22 18:58:45+00:00,John ZuHone,2248,371071.0
642,2019-04-23 18:31:27+00:00,2019-07-02 13:10:06+00:00,John ZuHone,2250,6028719.0
643,2019-04-23 18:56:51+00:00,2019-04-24 12:47:40+00:00,John ZuHone,2251,64249.0
644,2019-04-24 20:46:41+00:00,2019-04-25 02:13:57+00:00,John ZuHone,2252,19636.0
645,2019-04-30 22:12:03+00:00,2019-06-12 03:38:52+00:00,Andrew Myers,2255,3648409.0
646,2019-05-08 16:23:06+00:00,2019-05-10 12:57:26+00:00,Corentin Cadiou,2259,160460.0
648,2019-05-16 15:52:02+00:00,2019-05-16 19:15:00+00:00,Madicken Munk,2262,12178.0
649,2019-05-27 19:54:40+00:00,2019-06-11 10:30:58+00:00,Bili Dong,2265,1262178.0
651,2019-05-30 16:53:31+00:00,2019-06-14 12:42:45+00:00,Clayton Strawn,2267,1280954.0
652,2019-06-03 15:53:49+00:00,2019-06-23 10:02:50+00:00,Britton Smith,2269,1706941.0
653,2019-06-04 18:15:57+00:00,2019-06-12 11:09:49+00:00,Andrew Myers,2270,665632.0
654,2019-06-11 03:22:02+00:00,2019-06-11 14:33:35+00:00,Ben Kimock,2271,40293.0
655,2019-06-12 20:11:31+00:00,2019-07-13 19:10:52+00:00,Claire Kopenhafer,2274,2674761.0
656,2019-06-14 17:03:14+00:00,2019-07-05 15:51:36+00:00,Matthew Turk,2278,1810102.0
657,2019-06-19 15:06:50+00:00,2019-07-02 13:07:30+00:00,Britton Smith,2280,1116040.0
660,2019-07-02 14:20:39+00:00,2019-07-06 12:21:24+00:00,Britton Smith,2285,338445.0
662,2019-07-06 08:18:16+00:00,2019-07-07 17:10:14+00:00,Hsi-Yu Schive,2287,118318.0
663,2019-07-08 14:20:00+00:00,2019-07-12 20:22:48+00:00,Britton Smith,2288,367368.0
664,2019-07-08 17:57:05+00:00,2019-07-12 20:22:13+00:00,Andrew Myers,2289,354308.0
665,2019-07-11 20:50:31+00:00,2019-07-18 20:39:58+00:00,Kacper Kowalik,2292,604167.0
666,2019-07-12 16:39:48+00:00,2019-08-16 16:15:15+00:00,Matthew Turk,2294,3022527.0
667,2019-07-16 11:18:56+00:00,2019-07-18 15:56:16+00:00,Britton Smith,2295,189440.0
668,2019-07-16 15:18:54+00:00,2019-07-18 20:40:22+00:00,Britton Smith,2296,192088.0
669,2019-07-18 19:09:00+00:00,2019-07-24 05:03:40+00:00,Matthew Turk,2298,467680.0
670,2019-07-19 16:20:15+00:00,2019-07-19 18:05:06+00:00,John ZuHone,2300,6291.0
671,2019-07-19 20:56:28+00:00,2019-07-22 21:36:00+00:00,Matthew Turk,2301,261572.0
673,2019-07-22 13:36:32+00:00,2019-07-22 15:18:56+00:00,Britton Smith,2303,6144.0
675,2019-07-25 08:20:00+00:00,2019-08-05 20:25:59+00:00,Hsi-Yu Schive,2306,993959.0
676,2019-07-25 18:45:34+00:00,2019-10-11 14:42:13+00:00,Matthew Turk,2308,6724599.0
677,2019-08-06 18:58:26+00:00,2019-08-15 22:08:39+00:00,Nick Gnedin,2314,789013.0
678,2019-08-08 10:34:20+00:00,2019-09-20 15:00:35+00:00,Corentin Cadiou,2315,3731175.0
679,2019-08-16 04:37:08+00:00,2019-08-20 19:51:55+00:00,Miguel de Val-Borro,2316,400487.0
680,2019-08-19 20:31:50+00:00,2019-08-20 00:58:17+00:00,Madicken Munk,2317,15987.0
681,2019-08-21 15:46:09+00:00,2019-09-20 14:52:54+00:00,Matthew Turk,2318,2588805.0
682,2019-08-25 16:00:27+00:00,2019-10-11 14:48:19+00:00,Miguel de Val-Borro,2319,4056472.0
683,2019-09-02 21:53:31+00:00,2019-11-12 17:07:37+00:00,Clément Robert,2321,6117246.0
684,2019-09-03 16:52:45+00:00,2019-09-18 19:17:51+00:00,John ZuHone,2323,1304706.0
685,2019-09-12 03:59:08+00:00,2019-09-20 14:51:06+00:00,nathan musoke,2327,730318.0
686,2019-09-12 20:45:10+00:00,2019-09-13 20:57:04+00:00,Bili Dong,2328,87114.0
687,2019-09-16 16:04:44+00:00,2019-09-20 14:48:25+00:00,Matthew Turk,2329,341021.0
688,2019-09-16 16:05:33+00:00,2019-09-18 19:53:33+00:00,Kacper Kowalik,2330,186480.0
690,2019-09-20 18:29:58+00:00,2019-09-27 14:33:46+00:00,Matthew Turk,2333,590628.0
691,2019-09-20 19:28:09+00:00,2019-10-18 14:47:14+00:00,Kacper Kowalik,2334,2402345.0
692,2019-09-21 01:12:11+00:00,2019-10-07 16:47:53+00:00,Miguel de Val-Borro,2335,1438542.0
693,2019-09-21 20:02:42+00:00,2019-09-24 18:02:08+00:00,Britton Smith,2336,251966.0
694,2019-09-24 19:34:52+00:00,2019-09-25 11:24:06+00:00,John ZuHone,2337,56954.0
695,2019-09-25 01:38:38+00:00,2019-10-18 14:57:28+00:00,John ZuHone,2338,2035130.0
696,2019-10-01 10:45:22+00:00,2019-10-02 15:44:28+00:00,Britton Smith,2339,104346.0
697,2019-10-08 22:41:41+00:00,2019-10-11 14:37:01+00:00,Miguel de Val-Borro,2341,230120.0
698,2019-10-11 17:47:46+00:00,2019-10-18 14:55:54+00:00,Madicken Munk,2342,594488.0
699,2019-10-11 19:21:11+00:00,2019-10-18 14:56:46+00:00,Andrew Myers,2343,588935.0
700,2019-10-16 11:09:39+00:00,2019-10-19 02:32:44+00:00,John ZuHone,2344,228185.0
701,2019-10-16 11:32:08+00:00,2019-10-18 15:01:33+00:00,John ZuHone,2345,185365.0
702,2019-10-17 03:38:03+00:00,2019-10-18 14:47:50+00:00,Miguel de Val-Borro,2346,126587.0
703,2019-10-18 14:28:17+00:00,2019-10-28 17:14:13+00:00,Corentin Cadiou,2347,873956.0
704,2019-10-22 17:49:23+00:00,2019-10-28 19:01:14+00:00,John ZuHone,2348,522711.0
705,2019-10-25 15:50:41+00:00,2019-10-25 19:45:09+00:00,Madicken Munk,2349,14068.0
706,2019-10-25 17:50:33+00:00,2019-10-25 19:45:43+00:00,Madicken Munk,2350,6910.0
707,2019-10-28 17:34:24+00:00,2019-10-29 04:19:24+00:00,Nathan Goldbaum,2351,38700.0
709,2019-10-31 10:59:38+00:00,2019-11-12 16:03:57+00:00,Clément Robert,2354,1055059.0
710,2019-10-31 11:11:38+00:00,2019-11-07 15:31:46+00:00,Salvatore Cielo,2355,620408.0
711,2019-11-13 14:20:41+00:00,2019-12-05 21:46:47+00:00,Niels Claes,2357,1927566.0
712,2019-11-18 20:27:11+00:00,2019-11-19 16:55:10+00:00,Shohei Ogawa,2358,73679.0
713,2019-11-21 08:40:21+00:00,2019-11-26 20:24:49+00:00,Clément Robert,2360,474268.0
714,2019-11-21 16:24:30+00:00,2019-11-22 14:52:16+00:00,Clément Robert,2362,80866.0
715,2019-11-22 14:20:15+00:00,2019-11-25 14:02:36+00:00,Matthew Turk,2363,258141.0
716,2019-11-22 22:23:24+00:00,2019-11-25 16:27:28+00:00,Jared Coughlin,2364,237844.0
717,2019-11-24 15:46:00+00:00,2019-11-24 21:12:42+00:00,Clément Robert,2366,19602.0
718,2019-11-24 16:48:54+00:00,2019-11-24 19:38:30+00:00,Nathan Goldbaum,2367,10176.0
719,2019-11-25 17:46:34+00:00,2019-12-05 22:03:47+00:00,Clément Robert,2369,879433.0
720,2019-11-25 20:57:12+00:00,2019-11-26 16:18:43+00:00,Clément Robert,2371,69691.0
722,2019-11-26 09:41:28+00:00,2019-12-12 02:11:09+00:00,Clément Robert,2376,1355381.0
723,2019-11-26 12:21:46+00:00,2019-11-29 12:46:50+00:00,,2377,260704.0
724,2019-11-26 14:23:13+00:00,2020-06-17 19:54:43+00:00,Matthew Turk,2378,17645490.0
725,2019-11-27 16:16:03+00:00,2019-12-05 21:46:05+00:00,Clément Robert,2379,711002.0
726,2019-11-27 19:28:00+00:00,2019-12-10 20:49:03+00:00,Clément Robert,2380,1128063.0
727,2019-12-06 09:49:00+00:00,2019-12-17 16:43:13+00:00,Clément Robert,2381,975253.0
728,2019-12-06 22:03:25+00:00,2019-12-10 20:34:01+00:00,Clément Robert,2382,340236.0
729,2019-12-11 13:42:37+00:00,2019-12-12 02:44:25+00:00,Clément Robert,2384,46908.0
730,2019-12-12 12:12:17+00:00,2020-02-06 15:44:40+00:00,Corentin Cadiou,2385,4851143.0
731,2019-12-12 17:47:10+00:00,2019-12-12 21:12:24+00:00,Corentin Cadiou,2386,12314.0
732,2019-12-12 19:13:27+00:00,2020-01-21 02:46:30+00:00,Clément Robert,2387,3396783.0
733,2019-12-12 23:16:18+00:00,2019-12-13 16:02:11+00:00,,2388,60353.0
734,2019-12-13 12:45:23+00:00,2019-12-13 15:28:44+00:00,Clément Robert,2390,9801.0
735,2019-12-13 18:39:25+00:00,2019-12-16 13:53:56+00:00,Matthew Turk,2391,242071.0
738,2019-12-16 14:47:38+00:00,2019-12-16 19:13:14+00:00,Nathan Goldbaum,2395,15936.0
739,2019-12-16 15:12:29+00:00,2020-01-11 00:38:13+00:00,Corentin Cadiou,2396,2193944.0
740,2019-12-16 23:03:12+00:00,2019-12-17 00:10:34+00:00,Patrick Mullen,2398,4042.0
741,2019-12-17 10:21:40+00:00,2020-01-23 16:50:45+00:00,Britton Smith,2399,3220145.0
742,2019-12-18 15:55:46+00:00,2021-04-21 02:38:14+00:00,Ash Kelly,2400,42288148.0
743,2019-12-18 21:37:44+00:00,2020-02-25 18:18:31+00:00,Jared Coughlin,2401,5949647.0
744,2019-12-19 22:34:13+00:00,2019-12-20 18:18:51+00:00,Matthew Turk,2403,71078.0
745,2019-12-21 18:27:06+00:00,2020-05-15 14:07:43+00:00,Clément Robert,2405,12598837.0
746,2019-12-30 18:50:00+00:00,2019-12-30 22:26:56+00:00,Michael Zingale,2406,13016.0
747,2019-12-30 22:25:50+00:00,2020-02-12 12:24:21+00:00,Nathan Goldbaum,2407,3765511.0
748,2020-01-04 22:24:11+00:00,2020-01-06 14:50:40+00:00,Michael Zingale,2409,145589.0
750,2020-01-07 02:32:30+00:00,2020-01-15 18:59:27+00:00,Matthew Turk,2411,750417.0
752,2020-01-07 21:42:25+00:00,2020-01-13 17:03:35+00:00,John ZuHone,2414,501670.0
753,2020-01-09 19:30:47+00:00,2022-06-02 20:56:39+00:00,Matthew Turk,2416,75605152.0
754,2020-01-09 19:43:41+00:00,2020-02-13 05:59:05+00:00,Jared Coughlin,2417,2974524.0
755,2020-01-15 15:06:55+00:00,2020-04-02 00:45:06+00:00,John ZuHone,2418,6687491.0
756,2020-01-17 12:59:32+00:00,2020-01-17 15:08:34+00:00,Clément Robert,2419,7742.0
757,2020-01-17 22:02:20+00:00,2020-01-30 18:12:48+00:00,Madicken Munk,2420,1109428.0
758,2020-01-19 14:21:20+00:00,2020-01-20 17:02:39+00:00,Clément Robert,2421,96079.0
759,2020-01-22 21:08:13+00:00,2020-02-26 21:35:29+00:00,Matthew Abruzzo,2424,3025636.0
760,2020-01-23 18:11:41+00:00,2020-07-19 19:55:23+00:00,Corentin Cadiou,2425,15385422.0
762,2020-01-28 09:56:58+00:00,2020-01-28 20:45:10+00:00,Corentin Cadiou,2429,38892.0
763,2020-01-30 18:41:29+00:00,2020-04-17 13:29:22+00:00,,2434,6720473.0
764,2020-01-30 19:38:44+00:00,2020-02-26 21:35:48+00:00,Madicken Munk,2435,2339824.0
765,2020-01-30 23:03:47+00:00,2020-02-03 16:32:50+00:00,Madicken Munk,2436,322143.0
766,2020-01-31 18:53:31+00:00,2020-06-22 14:52:25+00:00,Matthew Turk,2437,12340734.0
767,2020-02-03 18:53:16+00:00,2020-02-05 17:08:53+00:00,Kacper Kowalik,2438,166537.0
768,2020-02-05 12:35:26+00:00,2020-03-27 19:29:50+00:00,Clément Robert,2440,4431264.0
769,2020-02-05 17:16:00+00:00,2020-02-05 20:55:53+00:00,Kacper Kowalik,2441,13193.0
771,2020-02-06 19:47:07+00:00,2020-02-12 12:33:42+00:00,Clément Robert,2443,492395.0
772,2020-02-06 21:07:12+00:00,2020-03-10 13:23:54+00:00,Clément Robert,2444,2823402.0
774,2020-02-07 23:33:34+00:00,2020-02-11 19:53:47+00:00,Madicken Munk,2448,332413.0
775,2020-02-10 21:49:12+00:00,2020-02-11 19:58:36+00:00,Chris Gyurgyik,2449,79764.0
776,2020-02-10 22:16:55+00:00,2020-04-01 13:07:13+00:00,Madicken Munk,2450,4373418.0
777,2020-02-13 02:25:37+00:00,2020-02-14 00:59:41+00:00,Madicken Munk,2451,81244.0
778,2020-02-19 12:15:21+00:00,2020-02-26 17:42:06+00:00,Clément Robert,2452,624405.0
779,2020-02-19 14:27:16+00:00,2020-02-25 21:03:36+00:00,Corentin Cadiou,2453,542180.0
780,2020-02-19 16:28:05+00:00,2020-02-20 13:38:55+00:00,Britton Smith,2454,76250.0
781,2020-02-19 21:05:41+00:00,2020-03-05 18:53:37+00:00,Chris Gyurgyik,2456,1288076.0
782,2020-02-20 10:07:30+00:00,2020-02-25 14:02:51+00:00,Clément Robert,2457,446121.0
784,2020-02-23 13:51:29+00:00,2020-02-26 21:11:26+00:00,Hsi-Yu Schive,2460,285597.0
787,2020-02-26 22:36:03+00:00,2020-02-27 17:02:30+00:00,Clément Robert,2464,66387.0
788,2020-02-28 16:47:11+00:00,2020-04-02 03:13:16+00:00,Clément Robert,2466,2888765.0
789,2020-02-29 22:03:14+00:00,2020-03-02 21:07:54+00:00,Miguel de Val-Borro,2467,169480.0
790,2020-03-02 22:47:47+00:00,2020-04-17 19:57:49+00:00,Jared Coughlin,2468,3964202.0
791,2020-03-03 17:17:29+00:00,2020-03-03 18:47:29+00:00,Matthew Turk,2470,5400.0
792,2020-03-03 17:54:41+00:00,2020-03-05 18:58:49+00:00,Britton Smith,2471,176648.0
793,2020-03-04 16:14:19+00:00,2020-03-05 18:57:41+00:00,Matthew Turk,2472,96202.0
794,2020-03-04 23:00:28+00:00,2020-03-05 04:53:40+00:00,Matthew Turk,2473,21192.0
795,2020-03-07 09:18:44+00:00,2020-03-20 13:23:57+00:00,Clément Robert,2474,1137913.0
796,2020-03-07 10:07:38+00:00,2020-03-10 00:56:15+00:00,Clément Robert,2475,226117.0
797,2020-03-10 10:13:36+00:00,2020-03-20 13:21:04+00:00,Miguel de Val-Borro,2477,875248.0
798,2020-03-10 12:05:06+00:00,2020-03-20 13:18:36+00:00,Clément Robert,2478,868410.0
799,2020-03-15 18:56:24+00:00,2020-04-03 03:46:51+00:00,Clément Robert,2482,1587027.0
800,2020-03-15 22:47:35+00:00,2020-04-08 14:35:50+00:00,Clément Robert,2483,2044095.0
802,2020-03-16 14:50:40+00:00,2020-04-01 21:00:26+00:00,Matthew Turk,2485,1404586.0
803,2020-03-17 20:13:37+00:00,2020-04-20 17:11:29+00:00,Matthew Turk,2487,2926672.0
804,2020-03-18 12:11:18+00:00,2020-04-02 03:16:27+00:00,Britton Smith,2488,1263909.0
805,2020-03-18 15:38:57+00:00,2020-03-19 00:01:06+00:00,Kacper Kowalik,2489,30129.0
810,2020-03-21 08:33:44+00:00,2020-04-06 04:00:22+00:00,Miguel de Val-Borro,2494,1365998.0
811,2020-03-22 17:35:10+00:00,2020-03-22 18:28:51+00:00,Madicken Munk,2496,3221.0
814,2020-03-24 18:00:13+00:00,2020-04-20 17:12:23+00:00,Matthew Turk,2502,2329930.0
815,2020-03-24 18:12:30+00:00,2020-03-25 14:43:21+00:00,Michael Zingale,2503,73851.0
816,2020-03-24 18:49:47+00:00,2022-03-22 14:31:47+00:00,Matthew Turk,2504,62883720.0
817,2020-03-24 22:29:21+00:00,2021-12-06 14:57:15+00:00,Sergio Martin Alvarez,2505,53713674.0
818,2020-03-25 15:09:51+00:00,2020-03-27 17:01:19+00:00,Madicken Munk,2506,179488.0
821,2020-03-29 19:30:52+00:00,2020-07-02 15:30:18+00:00,Matthew Turk,2509,8193566.0
822,2020-03-30 16:21:37+00:00,2020-04-20 14:12:55+00:00,Matthew Turk,2510,1806678.0
823,2020-04-01 15:25:02+00:00,2020-04-17 15:50:57+00:00,Matthew Turk,2513,1383955.0
824,2020-04-01 19:19:53+00:00,2020-04-02 13:56:22+00:00,Matthew Turk,2514,66989.0
825,2020-04-01 19:56:51+00:00,2020-04-11 22:04:01+00:00,Matthew Turk,2515,871630.0
826,2020-04-02 13:29:10+00:00,2020-04-02 22:25:52+00:00,Michael Zingale,2516,32202.0
827,2020-04-03 18:19:34+00:00,2020-04-07 18:59:24+00:00,Clément Robert,2517,347990.0
829,2020-04-07 20:46:52+00:00,2020-04-07 22:57:23+00:00,Clément Robert,2519,7831.0
830,2020-04-07 20:56:31+00:00,2020-04-08 14:33:39+00:00,Madicken Munk,2520,63428.0
831,2020-04-07 21:27:55+00:00,2020-04-08 14:44:34+00:00,Madicken Munk,2521,62199.0
832,2020-04-08 19:49:35+00:00,2020-04-09 14:11:56+00:00,Kacper Kowalik,2524,66141.0
833,2020-04-09 11:15:28+00:00,2020-04-20 17:07:43+00:00,Clément Robert,2525,971535.0
834,2020-04-10 04:43:59+00:00,2020-04-10 16:26:03+00:00,Madicken Munk,2526,42124.0
835,2020-04-10 15:08:23+00:00,2020-04-13 14:02:07+00:00,Madicken Munk,2527,255224.0
836,2020-04-10 23:57:13+00:00,2020-04-11 21:19:21+00:00,Axel Huebl,2528,76928.0
837,2020-04-11 13:27:17+00:00,2020-04-14 17:36:36+00:00,Clément Robert,2529,274159.0
838,2020-04-11 17:26:43+00:00,2020-04-13 14:04:46+00:00,Kacper Kowalik,2530,160683.0
839,2020-04-11 19:44:13+00:00,2020-04-15 16:40:20+00:00,Matthew Turk,2531,334567.0
840,2020-04-12 18:06:25+00:00,2020-04-20 17:20:08+00:00,Clément Robert,2534,688423.0
841,2020-04-13 12:14:12+00:00,2020-04-13 16:56:08+00:00,Britton Smith,2536,16916.0
845,2020-04-14 17:33:35+00:00,2020-04-15 15:51:06+00:00,Clément Robert,2541,80251.0
846,2020-04-15 12:58:57+00:00,2020-04-16 19:01:48+00:00,Clément Robert,2544,108171.0
847,2020-04-15 13:48:22+00:00,2020-04-16 20:02:43+00:00,Matthew Turk,2545,108861.0
848,2020-04-15 16:12:48+00:00,2020-04-15 17:01:54+00:00,Matthew Turk,2546,2946.0
849,2020-04-16 20:35:13+00:00,2020-04-17 14:23:39+00:00,Clément Robert,2547,64106.0
851,2020-04-18 17:36:39+00:00,2020-04-21 19:19:42+00:00,Clément Robert,2549,265383.0
852,2020-04-20 17:59:47+00:00,2020-04-21 17:44:30+00:00,Clément Robert,2551,85483.0
855,2020-04-21 21:35:22+00:00,2020-05-01 13:53:36+00:00,Clément Robert,2555,836294.0
856,2020-04-22 13:33:15+00:00,2020-07-23 14:26:45+00:00,Clément Robert,2556,7952010.0
859,2020-04-25 10:45:30+00:00,2020-06-23 13:28:11+00:00,Clément Robert,2559,5107361.0
860,2020-04-25 20:51:59+00:00,2020-04-27 16:15:28+00:00,Clément Robert,2561,156209.0
861,2020-04-26 16:54:05+00:00,2020-05-01 13:28:50+00:00,Michael Zingale,2562,419685.0
862,2020-04-27 15:22:12+00:00,2020-05-01 13:51:44+00:00,Britton Smith,2563,340172.0
863,2020-04-27 18:56:55+00:00,2020-04-28 18:54:02+00:00,Britton Smith,2566,86227.0
864,2020-04-27 22:33:04+00:00,2022-02-14 21:00:14+00:00,Michael Zingale,2567,56845630.0
865,2020-04-28 20:43:08+00:00,2020-05-06 12:48:38+00:00,Matthew Turk,2568,662730.0
866,2020-04-29 20:22:04+00:00,2020-06-22 15:01:34+00:00,Jared Coughlin,2569,4646370.0
867,2020-04-30 20:08:21+00:00,2020-05-01 13:44:02+00:00,Matthew Turk,2570,63341.0
868,2020-05-02 16:19:08+00:00,2020-05-02 17:26:02+00:00,Miguel de Val-Borro,2572,4014.0
869,2020-05-04 23:03:20+00:00,2020-06-05 19:06:44+00:00,Matthew Turk,2575,2750604.0
871,2020-05-05 17:28:33+00:00,2020-05-06 09:00:37+00:00,Kacper Kowalik,2579,55924.0
872,2020-05-05 20:23:17+00:00,2020-05-06 19:22:39+00:00,Miguel de Val-Borro,2580,82762.0
873,2020-05-06 14:21:57+00:00,2020-05-06 18:36:33+00:00,Kacper Kowalik,2582,15276.0
874,2020-05-06 17:34:46+00:00,2020-05-07 18:56:55+00:00,Clément Robert,2583,91329.0
875,2020-05-06 19:22:25+00:00,2020-05-07 12:52:40+00:00,Matthew Turk,2584,63015.0
876,2020-05-06 20:29:11+00:00,2020-05-07 12:39:07+00:00,Kacper Kowalik,2585,58196.0
877,2020-05-07 13:42:18+00:00,2020-05-08 19:14:32+00:00,Neïl Zaim,2586,106334.0
878,2020-05-07 22:37:14+00:00,2020-05-15 18:36:33+00:00,Clément Robert,2587,676759.0
879,2020-05-08 19:17:39+00:00,2020-05-19 17:54:32+00:00,Ash Kelly,2588,945413.0
880,2020-05-08 19:24:17+00:00,2020-08-11 22:59:30+00:00,Kacper Kowalik,2589,8220913.0
881,2020-05-08 19:48:30+00:00,2020-05-13 18:04:36+00:00,Ash Kelly,2590,425766.0
882,2020-05-08 20:05:53+00:00,2020-05-11 16:09:59+00:00,Madicken Munk,2591,245046.0
883,2020-05-15 19:45:47+00:00,2020-07-16 18:47:08+00:00,Clément Robert,2592,5353281.0
884,2020-05-15 19:48:25+00:00,2020-09-25 19:23:24+00:00,Philipp Edelmann,2593,11489699.0
885,2020-05-16 13:34:47+00:00,2020-06-09 18:49:23+00:00,Ole Streicher,2594,2092476.0
886,2020-05-16 18:38:31+00:00,2020-07-16 19:24:53+00:00,Clément Robert,2595,5273182.0
887,2020-05-16 22:21:50+00:00,2020-07-16 19:11:39+00:00,Clément Robert,2596,5258989.0
889,2020-05-18 13:17:19+00:00,2020-07-16 19:03:49+00:00,Clément Robert,2598,5118390.0
890,2020-05-19 09:36:18+00:00,2020-07-19 19:18:41+00:00,Clément Robert,2600,5305343.0
894,2020-05-23 18:13:41+00:00,2020-06-23 13:34:24+00:00,Clément Robert,2606,2661643.0
895,2020-05-25 12:47:21+00:00,2020-05-29 13:15:42+00:00,Britton Smith,2607,347301.0
897,2020-05-27 16:59:25+00:00,2020-09-15 06:31:46+00:00,Corentin Cadiou,2610,9552741.0
899,2020-05-29 18:33:24+00:00,2020-06-19 09:09:11+00:00,Camille Avestruz,2613,1780547.0
